category,alcohol (%),rating,price ($)
Red,14.5,87,10
Red,13.5,91,30
Red,13.7,84,12
Rose,13.5,84,13
Rose,14.2,92,28
Red,14,88,15
Red,14.9,88,12
Red,14.5,86,11
White,8,87,22
Red,14.5,87,25
Red,14.5,92,70
Red,13,83,12
Red,13.5,86,16
Red,14,89,16
Red,14,85,15
White,9,91,20
Red,14,89,11
Red,14.4,92,60
Port/Sherry,20,97,95
Red,13.9,88,12
Red,13.5,85,15
Red,15.9,84,24
Red,14.5,93,30
Red,14.4,91,42
Red,14.4,86,20
White,13.9,91,14
Red,15,88,75
Red,13,87,12
Red,14.5,87,18
Rose,13,87,14
White,14.5,96,65
Red,14.1,87,32
White,14,92,80
White,13.9,86,17
Sparkling,13.5,92,35
White,13,86,9
White,14.1,92,28
Red,13.5,84,13
Red,14.5,89,20
Red,15.5,86,25
Red,14.4,84,95
Sparkling,12,92,112
Red,13,91,55
Red,14.2,93,60
Red,14,91,36
Red,13,92,35
Red,14,93,78
Red,16.3,93,28
Red,14,93,50
White,14.1,84,13
White,13,90,41
White,13.5,88,30
White,13.2,92,28
White,13.2,88,14
Rose,13.5,88,20
White,14.1,86,32
White,13.5,89,55
White,14.1,92,25
Red,13.5,88,15
Red,14.7,92,30
Red,14.2,88,44
Red,14.2,91,50
White,13,83,13
White,12.5,90,19
Red,15.3,89,25
Sparkling,11,87,18
Sparkling,7,90,16
Red,12.8,92,45
Red,14.5,89,32
White,14,85,59
Red,13.8,82,11
White,9.5,90,18
White,10,86,13
Red,14,90,20
White,12.5,92,25
Red,12.5,87,19
Sparkling,12.5,87,48
White,9,87,15
Red,14.4,93,85
Sparkling,12.5,92,30
White,8.5,90,22
White,12,89,15
Red,14.5,89,32
White,13.9,86,20
Red,14,90,29
Red,14.5,83,20
Red,13.7,94,60
Port/Sherry,20,88,50
Red,14.5,86,18
Red,14.5,92,26
Red,14.8,89,36
White,14.5,84,18
Red,13.5,86,21
White,14.7,87,28
White,12,92,19
Red,14.2,87,18
Red,13.5,87,15
Rose,13.5,84,8
Rose,12,86,10
Sparkling,12,92,50
White,13,95,52
Sparkling,12,91,70
Red,14.3,87,34
Red,13,87,32
Red,13.5,92,55
Red,13.5,92,54
White,13.9,90,18
Red,14.2,91,65
Red,14.2,87,21
Red,15,86,24
Red,14,90,55
Red,14,87,40
White,13.9,89,29
White,12,87,19
White,12,89,15
White,13.5,87,15
Red,14.1,87,20
Red,13.5,92,50
Red,14.5,90,20
Red,15,87,32
White,13.5,91,30
Sparkling,12,86,30
White,12.5,88,18
Red,13.5,90,22
Red,14.5,89,23
Rose,14.5,91,20
White,12.5,88,20
Red,14,85,11
White,14,90,45
Red,14.8,91,26
Red,13.5,91,38
Red,14.4,92,55
Rose,13.9,91,24
Red,13.8,88,42
Red,14,91,36
Red,13.7,96,121
Sparkling,13,91,35
Red,15.3,94,38
White,14.3,90,45
White,13.7,90,14
Red,14.5,87,65
White,12,87,14
Red,14.5,85,30
Red,14.5,90,31
Red,14,88,25
Red,14,88,35
Red,14.5,88,22
White,12.5,90,13
Red,13.8,83,24
Red,14,84,22
White,8,86,18
White,13.5,88,19
Red,13,87,15
White,13.5,87,18
Red,14.9,89,52
Sparkling,12.5,88,22
Red,14.5,86,10
Red,15,93,60
White,12.5,96,70
Red,13.6,84,34
White,12,86,9
White,14.2,88,38
White,13,88,23
Red,13.9,95,78
Red,15.6,90,60
Red,14.8,88,36
White,13.5,90,46
Red,14.3,94,49
Red,14,89,24
Red,13,92,40
White,13.5,90,28
Red,13.5,90,58
Red,13,86,34
Red,14.8,94,90
White,13,92,50
Red,14,90,32
Red,15,95,78
Red,13.5,90,24
Red,13,85,12
Red,14.1,90,42
Red,13.6,87,36
Red,13.8,92,50
White,13,89,13
Dessert,11.5,87,18
Sparkling,12,94,180
White,13,91,22
Red,13.5,90,59
Red,14,87,45
White,12,86,14
Rose,14.1,90,30
Red,13.5,88,20
White,13,87,18
Sparkling,5,88,17
Red,14.5,92,38
Red,13,88,25
Red,13.6,88,40
Red,14.4,90,15
Red,14.9,92,50
Sparkling,13,92,57
Red,14.1,85,12
White,12.5,82,10
Red,14.5,88,35
Red,14.5,85,16
Red,14,90,65
Red,14.8,90,30
Red,14,90,42
Red,14.6,87,65
Red,13.2,92,40
Red,13.5,86,15
Red,14.1,85,25
Red,14.5,89,95
Red,11.1,92,28
White,12,86,8
Red,14.5,87,20
Port/Sherry,20,95,70
Red,13.5,92,29
Red,14.3,87,42
Red,14,91,28
Rose,12.5,82,11
Red,14.3,90,30
Red,13,84,10
White,13,88,22
White,14.3,90,35
Red,14,93,44
Red,13.6,84,15
Red,14,89,50
Red,14.5,84,32
White,14.5,86,30
Red,13.5,88,55
White,13,88,7
White,13.5,85,15
White,13.06,88,18
White,13.5,88,28
Red,13,88,20
Red,14,94,164
Red,13.8,89,68
Red,14.3,83,24
Red,14.5,88,60
Red,13.5,88,23
Dessert,10.5,90,90
Sparkling,12,88,16
Red,14.5,91,21
Red,13.4,85,45
White,13.5,85,25
Red,13.5,90,31
Red,13,89,12
White,14.1,84,23
Rose,12.5,86,11
Red,14,87,50
Red,12.5,87,25
Red,13,89,14
Red,13.8,85,28
Red,15.5,92,90
Red,14,85,14
Red,13.9,89,17
Red,15,89,45
Red,13.5,85,10
Red,14.1,94,52
Red,14.9,89,42
Sparkling,11,86,15
Sparkling,11,85,20
Dessert,12,94,30
White,13,87,12
Red,14.5,92,60
White,12.5,90,25
Red,15.4,91,24
Sparkling,11.5,87,12
White,13.5,90,15
Rose,13.5,91,25
Red,14.5,91,29
Red,14.4,94,59
Sparkling,11.5,88,20
White,14.5,87,10
White,12.5,87,18
White,14,87,21
Red,14.5,91,66
White,13,87,10
Red,14,87,26
Rose,12.9,89,25
Red,14.5,87,30
Red,14.5,85,10
White,14.3,90,21
Red,13.5,92,65
Red,14,88,30
Red,14.2,86,29
Sparkling,11.5,88,12
Red,14.3,88,42
Sparkling,12.5,90,89
White,13.5,89,22
Red,14.1,88,30
White,12.5,89,26
White,14.2,88,19
Red,13.5,88,20
Red,14.5,93,75
White,13.5,83,17
Red,14.5,92,85
Red,13,88,10
Red,15,91,47
Red,14.3,85,30
Red,15.7,88,40
Red,14.5,94,80
White,13.5,87,12
Red,14.4,86,31
Red,14.5,92,200
Red,14.5,96,60
White,13,87,33
Red,14,86,12
Red,14.2,94,64
Red,14.8,88,45
Red,13.5,88,50
Red,13.5,90,12
White,13.5,93,150
White,13,93,25
Red,14.5,90,21
Red,15.2,91,80
White,14,86,22
Red,15.3,88,15
Red,13.5,87,25
Red,13,85,10
White,13,87,15
Dessert,13,91,32
Port/Sherry,19.5,88,15
Red,13.1,90,36
Sparkling,12,92,38
Red,14.4,86,40
Red,13,91,40
Red,13,87,35
White,12,88,15
Port/Sherry,20,87,50
White,12,89,14
Red,14,85,11
Sparkling,12,92,45
Red,13.5,83,10
White,13.5,92,99
Red,14.6,94,58
Red,13.5,88,12
Sparkling,12,87,50
White,13.7,86,14
White,12.5,90,43
Red,13.5,89,19
Red,14.8,91,35
Red,12,83,36
White,12,90,16
Rose,12.5,90,22
White,13.5,87,22
Red,14.5,91,18
Red,15.5,91,41
White,12.7,83,10
Red,13.5,88,22
White,13.5,90,16
Red,14,90,40
Red,13.3,93,49
Red,14.5,87,34
Sparkling,12.5,89,25
Red,14.5,90,48
Red,14.8,87,38
White,12.5,94,43
Red,14.3,88,16
Sparkling,11,88,18
Red,13,89,75
Red,13,88,23
White,12,84,12
Red,15,88,48
White,12,91,20
White,14.5,92,25
Red,14.5,91,44
Red,14.5,88,17
White,13.5,85,18
White,13.5,90,30
White,8.5,91,23
White,13.5,87,16
White,12.5,88,11
Red,14,84,12
Red,13.5,90,60
Red,13.8,88,25
Red,13,88,13
White,13.4,84,7
Red,14,87,50
Red,14.5,90,40
Red,13.8,90,20
White,13,88,28
Red,14.9,90,19
White,13.6,88,23
Red,14,96,60
Red,14,84,11
Red,13.5,90,48
Port/Sherry,19,87,14
White,14,91,76
Red,14.1,92,50
White,11.5,89,13
Red,13,84,13
Red,14.8,88,70
Red,14.5,82,55
Sparkling,12,92,62
White,13,89,20
White,12.5,85,10
Red,14,93,68
White,14.3,94,49
Rose,14.8,88,22
Dessert,11.5,94,78
White,13.5,87,11
Sparkling,12,85,17
Sparkling,12.5,91,86
Rose,12,86,18
Red,14.71,86,40
White,12.5,92,18
White,12.5,86,10
White,13.5,93,38
Sparkling,12,84,32
White,13.5,91,90
Red,13.5,83,28
White,12,83,19
White,13,88,21
Red,15.8,87,44
Sparkling,5.5,85,10
Red,14.1,87,30
Red,14.8,90,30
Red,14.4,92,60
Red,16,89,40
Red,14.8,91,60
Red,13.5,86,17
Red,13.5,90,100
White,13,90,16
Red,13.5,85,33
Red,13.9,87,28
White,10,86,11
Rose,13.2,87,29
Red,14,86,30
Red,15.5,91,70
Red,14.1,87,20
Sparkling,12,95,160
Red,16,87,40
Red,13.9,88,60
White,14.1,87,19
White,12,85,10
Red,14.8,92,40
Red,15,93,67
Rose,13,88,23
White,12.8,92,22
Red,14,85,29
Red,14.3,84,16
Red,13.1,91,15
White,13,84,30
White,12,90,20
White,13,82,10
White,11.5,84,9
Red,13.9,85,11
White,7.5,91,50
Red,13.2,87,40
Sparkling,13,88,18
Red,14.3,88,26
Red,15.3,83,30
White,14.5,86,14
White,14.4,92,65
Red,13,84,10
Sparkling,11.5,90,32
Rose,12.5,84,16
Red,14,87,12
White,12,84,6
White,13.5,93,55
Red,14.7,88,60
Red,14,86,15
White,13,87,16
Red,15,92,23
Red,14,88,16
Red,13.9,84,9
Red,14.1,89,21
Red,14.5,90,15
Red,14.5,96,225
Rose,13,87,18
White,12.8,88,38
White,14.1,96,80
Red,15,95,38
Red,14.1,87,44
White,11.5,81,11
White,10,87,14
Red,14.4,87,28
Dessert,12,85,12
White,13.9,87,17
Red,12.5,86,22
Red,14.5,92,175
Port/Sherry,16.5,88,16
Red,14.5,87,21
Red,14.5,88,11
White,12.5,85,11
Red,14.9,86,46
Red,14,85,16
Red,14.5,93,120
Red,11.5,90,28
Red,14.7,90,90
White,13.5,89,14
Rose,14.5,92,24
Red,12.5,89,14
Red,14.9,86,36
White,13,89,12
White,12.5,86,23
Red,14.5,92,75
Red,15.5,90,45
White,13.2,90,24
White,12.5,86,12
Red,14.5,86,37
Red,14,88,38
Red,14.1,85,12
White,13.75,89,28
Red,14.5,92,60
Red,12.5,90,24
White,11.5,87,11
Red,13,88,75
Red,13.5,91,35
Port/Sherry,19.5,88,17
Red,13,86,36
White,13.5,86,9
White,14,87,11
Red,15,93,250
White,12.5,90,20
Red,15,89,40
Rose,13,87,14
Red,13.5,87,31
Red,14.3,92,58
White,13.5,90,20
Red,13.5,83,12
Red,13.8,87,15
Red,13,82,15
White,13.5,81,53
Red,13.9,93,68
White,13.6,88,20
White,12.5,87,18
White,13.5,90,22
Red,14.7,94,50
White,14.2,90,35
Red,13.5,85,9
Red,14.5,88,20
Red,14.2,90,85
Red,14,88,30
Red,14,86,22
White,13.5,89,30
White,14.2,87,24
White,9,88,16
White,13.5,90,30
Red,15.5,88,40
White,14.5,93,50
Sparkling,12,87,19
White,12,81,18
White,12.5,84,13
White,13.5,87,18
Red,12.9,88,35
Rose,13,91,23
Red,12.5,86,11
Red,15.2,94,125
White,13.8,87,12
Sparkling,12,92,90
Red,13.9,81,31
Red,14,94,70
White,14.4,90,30
Red,14.4,90,24
Red,14.6,93,75
Red,14.8,90,99
Red,13.8,91,16
Red,13.7,90,15
White,13.5,88,60
Red,13.9,87,25
Red,13,88,40
Red,13.5,90,48
White,12.5,83,10
Red,14.5,90,38
White,13.5,97,475
White,13,90,27
Red,14.5,84,32
Red,14,86,13
Red,13.5,84,9
Red,14.4,91,36
Red,14.5,95,80
Red,14.5,85,30
Red,14,88,58
Red,13,85,45
White,13,94,34
Red,13.5,87,39
White,12.5,90,13
Red,13,86,34
Red,14.1,88,35
White,14,86,20
Red,14,88,13
Red,14,90,17
Red,14.2,92,35
Red,14.6,90,65
Red,13.5,93,37
White,12.5,87,16
Red,14,92,38
Red,13.5,85,65
White,12.5,86,13
Red,13.5,93,50
Red,14,89,35
White,12.5,87,15
White,13,97,88
Red,16.1,88,30
Rose,14.2,85,16
White,12,85,7
Red,14,84,14
Red,13.5,85,15
White,16.3,88,28
Red,14,90,20
Red,14.5,88,24
Red,14.2,91,200
White,14,95,56
Red,14.5,89,50
Red,16.5,92,44
Red,14.5,84,15
Red,12,84,10
Rose,13,90,14
Red,15,89,30
Red,14.2,88,45
Dessert,5.5,90,120
Sparkling,12,86,70
Red,13,84,8
Red,13.9,86,45
Red,15.5,83,27
Red,13.5,88,23
Red,13,86,20
Red,12.9,86,50
Red,13,88,15
White,13.5,89,20
Red,13.1,89,42
Red,14.4,94,30
Red,14.8,88,33
Red,15,88,11
White,14,90,65
Red,14,91,25
White,14.1,90,30
White,14,88,18
Red,12.8,90,38
White,13.9,93,30
Red,14.5,89,32
White,12,87,23
Red,13.4,84,24
White,14.6,84,25
Sparkling,12.5,88,26
Rose,13.5,91,25
Red,14,86,15
Red,15,91,38
Red,13,87,14
Red,14,91,28
White,13,85,4
Red,13,88,19
White,13.5,87,17
White,13,95,55
White,13.5,90,20
Red,14.5,86,14
Red,14.5,94,63
White,12.5,87,26
Red,14.8,90,74
Red,14.5,88,40
Red,14.4,94,70
White,14.2,85,17
Red,15.9,85,38
White,14,87,9
White,12,88,13
Red,14.9,93,55
Red,14,90,21
White,11.9,88,22
Red,14.5,93,25
Red,14.7,94,80
Red,14.2,90,15
Red,14.9,92,60
White,11,85,24
White,14.5,88,26
Red,13.8,83,14
White,14.5,90,15
Dessert,12,85,25
Red,14.5,82,18
White,13.5,82,15
Red,13.5,94,46
White,13.5,87,25
White,12.5,90,24
White,12,87,20
Sparkling,12,88,35
White,12,82,15
Red,14.5,92,30
Red,13,83,6
Red,12.5,90,22
Red,15,87,20
White,13.3,87,16
Red,14.5,92,35
Red,13.5,87,10
Red,14.5,92,49
Red,15.4,83,30
White,9,89,20
White,13.5,89,20
White,13.5,88,25
Red,15.8,86,60
Red,14,89,16
Red,13.5,91,24
White,11.5,87,16
White,14,92,38
White,14.1,84,18
White,14.2,96,32
Sparkling,12,94,62
White,12.6,91,25
Red,14,88,12
White,13,87,11
Red,14.1,89,40
Red,14.5,89,30
Red,15,89,28
White,12.5,86,22
White,13,89,23
Red,13,92,29
Red,14,89,21
Red,14.6,89,38
Red,16.3,86,75
White,12,83,7
Red,14.7,85,50
Red,14.5,89,24
Red,15,88,45
Red,15,93,38
White,12.5,87,16
Rose,12.5,85,10
Red,14.5,83,35
Red,12.5,85,10
Red,13.5,91,36
Rose,13.5,88,16
Red,13,87,35
White,14.2,87,12
White,12,91,30
Red,14,93,140
Red,14.1,91,55
Red,14.4,88,16
Red,14,87,28
Red,14,89,100
Red,14.5,90,45
Red,14.5,88,40
Red,14,87,18
Red,14.8,92,50
White,14.2,92,20
White,13,91,29
White,13,89,22
White,12.5,87,22
White,11.8,88,25
Red,14.1,90,40
Red,15.5,89,53
Red,13.7,88,17
White,12.5,87,20
White,12,83,8
Sparkling,12,91,26
Red,13.5,86,17
Red,14.5,94,60
White,13,85,12
Red,14.5,88,22
White,13.5,90,28
White,13,94,39
Red,14.5,92,29
Red,15,95,56
Red,14.5,88,50
White,14.2,93,42
Red,13.5,93,152
White,13,91,26
Red,14.5,91,28
Red,14,90,60
Red,14,91,30
Red,13.5,88,20
White,13.3,89,36
Red,14.4,90,39
Dessert,13.5,86,37
Red,12.3,86,18
Red,14.5,87,65
Red,13.5,87,16
Red,13.9,85,15
Red,13.7,87,20
Red,15,88,23
White,13.5,85,20
Red,14,88,29
Red,13,84,17
White,14.5,86,24
Red,13.5,89,45
White,12.8,92,32
Red,14,85,12
Red,14.6,91,40
White,13.5,88,23
Red,13.5,90,13
Red,14,88,17
Red,14.57,94,95
Red,14.3,93,40
Red,13.5,83,13
Red,14.5,94,50
White,13.5,88,15
Red,13,87,20
Red,14.5,87,26
Red,13.8,88,17
White,12.5,86,15
White,10,90,25
White,12.5,85,18
Red,14,92,750
White,13.5,85,18
Red,15,93,70
White,13,87,15
White,13.5,83,30
Rose,13.5,88,25
Red,13,87,20
Red,13,86,9
Red,14.2,89,45
White,13,88,17
Sparkling,12.5,93,45
Red,13.9,84,12
White,13,93,72
Red,13,89,28
Red,14,87,33
Red,14.5,80,13
White,14.3,94,70
Red,12.5,89,14
Red,14,87,11
Red,14,90,75
Rose,13.5,89,26
Red,14.5,89,27
White,13.3,87,26
Red,15.8,88,30
Red,13.5,85,11
Sparkling,12.5,90,30
White,13,86,12
White,13,92,50
White,13.5,82,10
Red,14,84,10
Red,13.5,81,7
White,13.5,85,20
Red,14.5,90,20
Red,13,88,11
White,12.6,88,21
Red,13.5,84,7
Red,13.5,90,28
Red,14,88,35
Red,14.3,93,75
White,10.5,87,14
White,13,90,29
White,13,86,20
Red,12.5,87,16
Red,16.5,91,50
Red,15,91,65
Port/Sherry,19.5,91,70
White,13.5,89,35
White,13,93,30
White,13.5,87,18
Red,13.75,92,35
Red,13.5,88,16
White,12,88,22
Red,14,90,20
Red,15,94,66
Red,13,88,16
Red,13.5,93,80
White,13,95,50
White,13,90,20
Red,13.5,91,50
Red,14.8,92,65
Sparkling,12.3,92,55
White,14,92,25
Red,14.1,90,30
Red,15,90,60
White,14.6,91,64
White,13,85,16
Red,14,90,60
Red,14.4,87,40
White,13,90,18
White,13.3,86,24
Sparkling,11.5,85,15
Rose,10.5,84,10
Red,13,93,39
Red,13.5,86,13
White,14.1,91,18
Red,13.5,91,56
White,13.5,90,38
White,13.5,89,17
Red,14.9,91,65
White,12.5,86,11
Red,13.5,91,30
Red,14.6,88,35
Red,13.5,87,13
Red,15,91,30
Red,12.5,88,15
Red,14,91,25
Sparkling,12,88,25
Dessert,13,89,29
White,9,86,20
Red,14,88,17
Red,13.8,94,48
Red,14.5,91,34
White,12,89,12
Red,14.4,85,40
Red,13.5,90,30
Red,13,88,28
Red,14,94,54
Red,15,90,75
Sparkling,12,88,24
Sparkling,12.5,90,35
White,13,86,15
Red,12.5,85,19
White,13,85,25
Red,13,81,15
White,13,91,33
Red,13.3,82,18
Red,13.5,83,34
Red,14,91,15
Red,13.5,86,14
Red,13,87,20
Red,15,88,65
Red,14.5,93,39
Red,13,85,14
White,15,87,30
Red,13,88,30
Red,14.8,87,40
Red,14.5,92,72
Red,13.9,83,25
Red,14,88,90
Rose,13,85,10
White,11.5,84,10
White,14.1,90,28
White,9,91,37
Red,14.5,90,35
Red,14,85,12
Red,14.5,94,70
Red,14.5,91,51
Red,14,88,20
Red,14.5,90,30
White,13,87,15
Red,14,87,20
Red,14.4,91,35
Red,14,83,26
Dessert,8,97,340
Red,14.2,91,50
White,13,88,30
Red,13.6,92,32
Red,14,88,35
Red,12.5,88,20
White,13.5,92,28
Red,13.7,90,32
Red,13,84,33
Rose,13,89,22
White,15,89,70
White,14,85,18
Red,13.9,94,50
White,12.5,84,18
Red,13.5,87,17
Red,14,88,30
Sparkling,12,89,80
White,14.4,90,25
Sparkling,12,88,25
Red,13.9,88,28
Red,14,91,35
Sparkling,12.5,90,21
Red,14.5,86,18
Red,13.5,84,15
Red,14.5,88,28
White,14,92,77
White,13,92,45
White,12.5,88,20
Rose,14.3,84,12
Red,14.5,83,25
Red,15.3,91,26
Red,12.8,86,22
Red,14.2,92,39
White,12,88,11
Red,13.5,82,11
Red,14,87,17
Red,14.3,89,29
Red,14.2,87,40
Red,14,92,41
Red,14.5,90,80
Red,14.4,92,40
Red,15,90,90
Red,13.5,84,10
Red,11,85,20
Red,13.9,87,22
Red,13.5,86,10
Red,14.2,88,50
White,14.4,88,16
White,14,89,39
Red,12,84,12
Red,14,88,12
White,14.5,95,75
White,15,94,145
Red,13,84,8
Red,15,90,109
Red,13,85,22
White,13,86,15
Red,13.5,85,10
Red,13.5,87,21
Red,13,87,15
Red,14,83,10
Red,13.5,87,20
Red,14,92,22
White,12.5,87,9
White,13,88,20
Rose,12,85,12
White,13.5,88,14
Red,13.5,88,18
Red,14.9,85,72
Red,14.5,92,100
White,13.5,86,22
Red,13.5,91,16
White,12,88,13
White,12.5,90,18
Red,14.3,86,36
Red,13.5,90,25
Red,11.5,88,9
Red,14.5,86,48
Red,13.6,86,15
Red,13,88,22
Red,13,90,24
Red,14,89,50
Red,14.5,93,60
Red,13.5,91,39
Red,13.5,95,235
Red,14.5,87,32
Red,13,87,14
White,12.5,86,9
White,13.5,92,25
Red,13.5,86,28
Sparkling,12,87,30
Red,14,86,18
Red,14.1,92,44
Red,13,82,8
White,12.9,96,50
Red,15.5,89,75
Red,15,85,90
Red,14.5,87,20
Red,15,91,250
Red,14,90,55
Red,13,86,35
Red,13,90,36
Red,14.5,83,13
White,13.5,90,25
White,13,91,25
Red,13,87,9
Red,14.5,83,24
Red,13.9,89,20
White,15.8,92,32
White,13.5,88,24
Red,13.6,87,18
White,12.5,84,10
Port/Sherry,20.5,88,40
Red,12.5,90,25
Sparkling,11.5,90,21
White,12,86,22
Red,14.6,88,38
Rose,12.5,85,13
Red,14.5,91,46
Sparkling,11,85,15
Sparkling,12.5,95,150
White,13.5,89,13
Red,14.5,90,20
Red,14,87,13
Red,13.5,84,10
White,14.2,92,48
White,14,86,18
White,14.5,90,36
White,14.8,84,6
White,12.5,85,25
Red,14.1,96,80
Red,14.5,91,35
Red,14.6,92,32
White,13.3,89,20
Red,14.6,90,35
White,12.5,90,20
Red,14.8,92,32
Red,14.5,90,45
White,14.4,89,40
Red,13,87,12
Red,13.8,88,29
Red,13.5,90,35
Red,13.5,87,15
Red,13.5,90,14
Red,12.5,86,15
Red,15,91,40
White,9.7,90,24
White,13,87,11
White,12.8,91,20
Red,15.4,92,39
Red,14.3,90,65
Red,13.4,86,24
Red,14,86,80
Sparkling,12,90,63
White,13.9,83,12
Red,14,91,45
White,14,91,29
White,11.5,91,20
White,12.5,87,17
White,12.2,89,24
Red,14.5,87,35
White,13,85,32
Rose,13,90,28
White,13.6,80,15
White,12.5,85,16
White,11.5,89,25
White,10,86,10
White,9,88,23
White,13.9,94,65
Red,14.5,89,29
White,13.5,90,19
Red,14.5,89,58
Sparkling,11.5,83,10
Red,14.8,92,48
White,13.2,90,23
Red,13.5,84,13
Red,13.6,84,20
White,11.4,88,18
Red,14,91,50
Rose,12.5,86,13
Red,14.5,90,35
Red,14.5,88,60
White,13,91,41
Red,13.5,80,12
Red,12.5,89,28
Red,14.3,91,50
Red,13,91,15
White,14.5,89,60
White,14.5,89,30
White,11,90,22
Red,14.5,91,35
Red,14.1,90,30
Red,15,90,92
White,13.4,88,30
White,14,88,28
Red,13.5,88,13
White,13,86,48
Red,14.5,91,50
Red,13.5,91,55
Red,14.5,90,13
Red,14.5,86,48
Red,14.5,81,15
Red,14.5,93,65
White,12.5,96,78
Red,13,89,26
Red,13.7,87,16
Red,14,83,23
White,13,92,55
White,13.5,91,32
Red,13.9,88,28
Red,14.5,86,35
Red,14.5,88,39
Red,15.08,88,40
White,13.5,89,20
Red,14.2,90,28
White,14.2,88,36
Red,13.4,92,30
Red,13.5,95,50
Red,13.5,92,22
White,12.2,92,32
Red,14,91,20
Red,14,86,12
Red,14.5,88,20
Red,14,90,12
Red,14.2,86,35
Red,15,95,70
Red,13.5,86,15
Red,13.6,84,20
Red,13,88,12
White,12.5,93,70
Red,14,92,25
Red,13,87,24
Red,14,86,42
White,13,86,10
Sparkling,11.5,87,22
Red,15.5,88,18
Red,14.4,93,42
Red,13.2,89,80
Red,14.6,86,18
White,14,88,17
Rose,13,88,17
Red,15,87,45
Red,15,91,65
Red,13.5,91,64
Red,13,86,16
Red,15.5,89,25
Red,13.9,88,100
Red,14.5,91,40
Rose,12,90,25
White,13,88,20
Sparkling,13,89,43
White,13.5,90,18
Rose,11.8,91,25
Red,14.9,93,60
White,14,95,70
Red,13.4,86,35
Red,13.5,88,13
Red,14.4,91,50
Red,13,88,22
Rose,12.5,86,13
White,12.5,87,17
Red,14.5,93,50
Red,14.5,90,20
White,13,86,16
Rose,13.5,88,11
White,10,89,10
White,13,82,15
Red,14.8,94,85
Red,14.5,93,50
Red,14.5,89,32
Red,13.5,88,22
White,13.9,90,28
Red,14.2,93,48
Red,14.5,90,24
Red,12.5,87,14
Red,13,90,54
Red,13.9,86,25
Dessert,11.5,86,18
Red,13,91,50
White,13.8,86,19
White,11.5,85,12
Red,13,86,17
White,14.4,90,24
Red,13.5,93,50
Rose,13.3,85,18
Red,14,91,80
Red,13.8,86,26
White,13.5,90,54
Red,13.5,87,15
Red,14.7,92,60
Red,14.5,96,79
Red,15,91,80
White,13,87,14
Red,14,92,40
White,12.5,85,10
Red,14.5,89,18
Rose,12,85,8
Red,13.6,88,32
Red,13.5,93,39
White,13.3,88,13
White,13.5,90,19
Red,13.5,87,15
Red,13,87,15
Red,14.8,91,45
Red,14.8,94,45
Red,15,87,28
Red,13.5,91,25
White,13.5,92,60
Red,14.5,88,10
White,13,86,10
Red,14.7,87,32
Sparkling,12.5,92,25
Red,13,93,50
Dessert,9,96,100
White,12.5,87,22
Red,13.9,88,24
Red,14,89,35
White,13.5,90,36
White,14.5,89,20
Red,15,88,35
White,13,81,29
Red,14.1,88,50
Red,12.8,82,20
White,13.9,88,12
Red,14,86,12
White,12,87,13
Rose,13,90,28
Red,14.5,92,25
Red,14.6,92,65
Red,14.5,91,70
White,13,87,4
Red,13.5,87,11
Red,14.5,87,24
Red,14.8,92,29
White,12,86,12
Rose,13,90,30
Red,13.6,93,110
White,12.1,85,32
White,14,91,28
White,14.2,89,26
Red,14.1,89,67
White,14.5,90,40
Red,14.4,87,20
Red,14.5,91,42
White,12.5,85,11
White,13,85,12
Red,14,90,40
Red,13,85,18
Red,14,91,24
Red,14.5,87,13
Red,14.8,83,36
Red,14.5,89,44
Red,13.5,88,43
Red,14.7,92,54
Red,14.6,88,48
Red,13.5,82,7
Red,14,90,52
Red,14.1,87,45
White,13.8,88,35
White,13,86,23
Red,14.4,92,45
White,13.2,86,23
Red,13,84,8
White,13.5,91,71
White,14,89,12
White,14.1,85,25
Red,14,94,68
White,13,83,10
Red,13,88,29
Red,13.5,86,13
Red,14.5,89,50
White,10.2,88,17
Sparkling,11.3,88,12
Red,14.8,92,75
Red,13.5,86,11
White,14.2,87,26
White,12.5,91,13
White,9.5,90,11
Red,14.5,87,65
Red,13.5,86,29
Sparkling,12,88,50
White,12,88,13
Red,14.5,88,95
White,12.6,92,16
Red,13.5,91,40
Red,14.5,89,32
White,8,87,22
White,13.5,86,13
White,13.5,88,20
Red,14.7,90,55
Red,14.9,87,50
Red,13.5,87,13
Sparkling,12.5,91,50
Red,12.5,87,20
Red,13.5,92,50
Red,14,87,65
Red,13.5,89,28
Red,14.5,84,11
White,13.5,91,48
Red,14.3,87,17
White,13.5,83,15
Red,12.5,90,35
Red,15.6,84,34
White,14.5,82,28
Red,14.5,87,45
Sparkling,11.5,86,14
Red,14.9,86,90
White,13.5,83,15
Red,13.4,93,44
Red,14.5,87,19
White,12.5,86,12
Red,15.5,91,60
Red,13.5,88,14
Red,14.5,92,60
Sparkling,12.5,89,54
White,14,91,35
Red,12,85,14
Red,14,83,12
White,13.4,89,24
Sparkling,12,87,41
White,13.9,90,15
Red,14.2,87,15
Red,13.5,83,11
White,13,86,10
White,14,81,7
White,13,90,36
White,12.5,87,17
Red,14.3,84,16
Red,13.5,87,18
Red,13,87,25
Dessert,10,93,30
Port/Sherry,20,90,19
Red,14.3,90,26
Red,14.5,93,50
White,12.5,86,17
White,12.5,88,20
Red,14.5,89,40
Red,13.6,86,19
Red,15.5,90,20
Red,14.5,92,90
White,13,84,27
Red,13.5,89,17
